qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
0541-7,zb6Bnsm3_zo,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many teeth are visible throughout the video?
A. 12
B. 8
C. 9
D. 10",11.17,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://www.youtube.com/shorts/zb6Bnsm3_zo
0542-0,5mFcSiUxAus,Primary Open-ended Question,Plot Attribute (Montage),What scene is shown as a metaphor of time passage in between the cooking of the bread?,59.99,Please state your answer with a brief explanation.,The scene of the individual sitting under a waterfall (0:00:48-0:00:50) shows time passage as the Stromboli roll pizza is baking.,https://www.youtube.com/shorts/5mFcSiUxAus
0542-1,5mFcSiUxAus,Paraphrased Open-ended Question,Plot Attribute (Montage),What scene in the video symbolizes the passage of time during the bread's cooking process?,59.99,Please state your answer with a brief explanation.,"The scene between [00:00:48-00:00:49] while the person sits under a waterfall, symbolizes the time the bread is cooking.",https://www.youtube.com/shorts/5mFcSiUxAus
0542-2,5mFcSiUxAus,Correctly-led Open-ended Question,Plot Attribute (Montage),"Is the scene where the person is sitting under a waterfall, appearing to meditate, used as a metaphor for time passing while the bread cooks?",59.99,Please state your answer with a brief explanation.,"Yes, it appears the scene with the person under the waterfall is used as a visual representation of the passage of time while the bread is cooking.",https://www.youtube.com/shorts/5mFcSiUxAus
0542-3,5mFcSiUxAus,Wrongly-led Open-ended Question,Plot Attribute (Montage),Is the scene where the person is bathing under a waterfall used as a metaphor for the passage of time during the bread's cooking?,59.99,Please state your answer with a brief explanation.,"Yes, the scene where the person is bathing under the waterfall, at [00:00:48], is used as a metaphor for the passage of time while the bread is cooking over the fire.",https://www.youtube.com/shorts/5mFcSiUxAus
0542-7,5mFcSiUxAus,Multiple-choice Question with a Single Correct Answer,Plot Attribute (Montage),"Which scene in the video serves as a metaphor for the passage of time during the bread's cooking?
A. The person cooking over a fire.
B. The person walking through a forest.
C. The person bathing under a waterfall.
D. The person sitting under a waterfall, appearing to meditate.",59.99,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/5mFcSiUxAus
0548-0,m8tfdmm3g2A,Primary Open-ended Question,Element Localization,What's the second thing in the video that a man clips with a car window?,58.58,Please state your answer with a brief explanation.,"The second item clipped by the car window is a carrot, visible at timestamp [00:00:09-00:00:10].",https://www.youtube.com/shorts/m8tfdmm3g2A
0548-1,m8tfdmm3g2A,Paraphrased Open-ended Question,Element Localization,What is the second item the man clips with the car window in the video?,58.58,Please state your answer with a brief explanation.,The second item clipped with the car window at [00:00:09] is a carrot.,https://www.youtube.com/shorts/m8tfdmm3g2A
0548-2,m8tfdmm3g2A,Correctly-led Open-ended Question,Element Localization,Did the man clip cucumber with the car window after the sausage?,58.58,Please state your answer with a brief explanation.,"No, the man doesn't clip a cucumber with the car window after the sausage. He clips a carrot with the car window after the cucumber.",https://www.youtube.com/shorts/m8tfdmm3g2A
0548-3,m8tfdmm3g2A,Wrongly-led Open-ended Question,Element Localization,Does the man clip a carrot as the second item with the car window?,58.58,Please state your answer with a brief explanation.,"No, the second item clipped is a carrot, which can be seen at timestamp [00:00:09].",https://www.youtube.com/shorts/m8tfdmm3g2A
0548-7,m8tfdmm3g2A,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the second thing the man clips with a car window?
A. Sausage
B. Cucumber
C. Apple
D. Carrot",58.58,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/m8tfdmm3g2A
0551-0,HsXS1Qt11cU,Primary Open-ended Question,Element Attributes,What is the state of on-and-off of the switches on the wall in the scene with the woman kneeling?,17.62,Please state your answer with a brief explanation.,The switches next to the faucet are both in the off position. This can be deduced by looking at the position of the switches in the video at [00:00:04] - [00:00:05].,https://www.youtube.com/shorts/HsXS1Qt11cU
0551-1,HsXS1Qt11cU,Paraphrased Open-ended Question,Element Attributes,How are the switches positioned on the wall in the scene with the woman kneeling?,17.62,Please state your answer with a brief explanation.,"In the scene with the kneeling woman (00:00:12), the light switches on the wall are in the ""up"" position. This means the lights are on.",https://www.youtube.com/shorts/HsXS1Qt11cU
0551-2,HsXS1Qt11cU,Correctly-led Open-ended Question,Element Attributes,"In the scene with the kneeling woman, is the switch in two different positions?",17.62,Please state your answer with a brief explanation.,"Yes, the water tap switch is in the off position at [00:00:03] and then in the on position at [00:00:04].",https://www.youtube.com/shorts/HsXS1Qt11cU
0551-3,HsXS1Qt11cU,Wrongly-led Open-ended Question,Element Attributes,Are both switches on the wall in the scene with the woman kneeling in the same position?,17.62,Please state your answer with a brief explanation.,"No, the switches are not in the same position. One is up and the other is down.",https://www.youtube.com/shorts/HsXS1Qt11cU
0551-7,HsXS1Qt11cU,Multiple-choice Question with a Single Correct Answer,Element Attributes,"What is the state of the switches on the wall in the scene with the woman kneeling?
A. Both are on.
B. Both are off.
C. Both are in the middle position.
D. One is on, and one is off.",17.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",B.,https://www.youtube.com/shorts/HsXS1Qt11cU
0552-0,lAmfy5J8iEA,Primary Open-ended Question,Element Counting,How many slices of bread are in the plate that the guy in the kitchen is carrying?,59.76,Please state your answer with a brief explanation.,There are four slices of bread on the plate. This can be seen at timestamp [00:00:47].,https://www.youtube.com/shorts/lAmfy5J8iEA
0552-1,lAmfy5J8iEA,Paraphrased Open-ended Question,Element Counting,What is the number of bread slices on the plate held by the person in the kitchen?,59.76,Please state your answer with a brief explanation.,There are 4 slices of bread. At [00:00:46-00:00:49] a person is holding a plate with 4 slices of bread.,https://www.youtube.com/shorts/lAmfy5J8iEA
0552-2,lAmfy5J8iEA,Correctly-led Open-ended Question,Element Counting,Is the person in the kitchen carrying three pairs of sliced bread on the plate?,59.76,Please state your answer with a brief explanation.,"No. Based on the video at [00:00:47], the person is carrying two pairs of sliced bread on the plate.",https://www.youtube.com/shorts/lAmfy5J8iEA
0552-3,lAmfy5J8iEA,Wrongly-led Open-ended Question,Element Counting,Is the person in the kitchen carrying four slices of bread on the plate?,59.76,Please state your answer with a brief explanation.,The person is carrying four slices of toast on a plate.,https://www.youtube.com/shorts/lAmfy5J8iEA
0552-7,lAmfy5J8iEA,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many slices of bread are on the plate that the person in the kitchen is carrying?
A. Four slices
B. Five slices
C. Two slices
D. Three pairs of slices",59.76,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://www.youtube.com/shorts/lAmfy5J8iEA
0561-0,PPLTAZ2pBK0,Primary Open-ended Question,Event Counting,How many times does the watch the man is wearing appear in the video?,21.48,Please state your answer with a brief explanation.,"The man's watch is visible in every frame, therefore it appears many times.",https://www.youtube.com/shorts/PPLTAZ2pBK0
0561-1,PPLTAZ2pBK0,Paraphrased Open-ended Question,Event Counting,How often does the man's watch appear throughout the video?,21.48,Please state your answer with a brief explanation.,"The man's watch appears in every single frame of the video, as he is holding the camera.",https://www.youtube.com/shorts/PPLTAZ2pBK0
0561-2,PPLTAZ2pBK0,Correctly-led Open-ended Question,Event Counting,Does the man's watch appear 7 times in the video?,21.48,Please state your answer with a brief explanation.,"Yes, the man's watch appears in all 7 shots of the video.",https://www.youtube.com/shorts/PPLTAZ2pBK0
0561-3,PPLTAZ2pBK0,Wrongly-led Open-ended Question,Event Counting,Does the man's watch appear 10 times in the video?,21.48,Please state your answer with a brief explanation.,"Yes, the man's watch appears to be visible in all 10 photos displayed in the video.",https://www.youtube.com/shorts/PPLTAZ2pBK0
0561-7,PPLTAZ2pBK0,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many times does the man's watch appear in the video?
A. 3
B. 2
C. 7
D. 10",21.48,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://www.youtube.com/shorts/PPLTAZ2pBK0
0566-0,jyXFmTycx_k,Primary Open-ended Question,Plot Attribute (Montage),"Based on narration, what is the reason for the inclusion of the scenes with a broken pot of plant?",60.65,Please state your answer with a brief explanation.,There are no captions for the video. The inclusion of scenes with a broken pot of plant can be explained through the visuals where cleaning up the mess caused by the plant is directly linked to cleaning up messes in other situations. This connection aims to showcase the product's effectiveness in tidying various kinds of messes.,https://www.youtube.com/watch?v=jyXFmTycx_k
0566-1,jyXFmTycx_k,Paraphrased Open-ended Question,Plot Attribute (Montage),What is the purpose of showing the broken pot of plant in the scenes?,60.65,Please state your answer with a brief explanation.,"The broken pot of plant represents the mess or ""stuff"" that the Neve product is intended to clean up. The ad uses this to draw a parallel between everyday messes and cleaning needs.",https://www.youtube.com/watch?v=jyXFmTycx_k
